Title,Rating,Address,Directions,Contact,Web Link,SitemapExists,ContactPageURL,Emails,Phones,ContactPersons,OtherInfo,Profession
B.A. Electric Inc.,"5.0
(186)","
3723 Far Niente Way, Sacramento, CA 95834, United States",https://www.google.com/maps/place/B.A.+Electric+Inc./data=!4m7!3m6!1s0x80844af26d982837:0xc26e7ba05048e2cf!8m2!3d38.3545948!4d-122.7097549!16s%2Fg%2F1hc41y662!19sChIJNyiYbfJKhIARz-JIUKB7bsI?authuser=0&hl=en&rclk=1,"
+1 707-978-2897",https://baelectricinc.com/?utm_source=google&utm_medium=maps,True,,"[email protected], [email protected]",(707) 978-2897,,"{""address"": ""6366 Commerce Blvd #198 Rohnert Park, CA 94928"", ""social_media"": {}}",Electricians In California
The Electric Connection,"4.8
(50)",,https://www.google.com/maps/place/The+Electric+Connection/data=!4m7!3m6!1s0x80c2b97c1f17b049:0xfa4340c3b1db2a53!8m2!3d34.0515695!4d-118.0405815!16s%2Fg%2F124ymmtwd!19sChIJSbAXH3y5woARUyrbscNAQ_o?authuser=0&hl=en&rclk=1,"
+1 213-401-2334",https://www.theelectricconnection.com/,True,,,,,{},Electricians In California
AC Electric USA,"5.0
(614)",,https://www.google.com/maps/place/AC+Electric+USA/data=!4m7!3m6!1s0x80db7f28f5f6eccb:0x7f5727b78b7057fd!8m2!3d33.304358!4d-116.0558165!16s%2Fg%2F11hfjrqvs4!19sChIJy-z29Sh_24AR_Vdwi7cnV38?authuser=0&hl=en&rclk=1,"
+1 951-905-9665",https://acelectricusa.com/?utm_source=google&utm_medium=gbp&utm_id=local,True,,,"(951) 905-9665, 951-905-9665",Jeremy Dobranich,{},Electricians In California
JMC Electric Tested and True,"5.0
(85)","
1713 Little Orchard St, San Jose, CA 95125, United States",https://www.google.com/maps/place/JMC+Electric+Tested+and+True/data=!4m7!3m6!1s0x808fcc1a3aaaaaab:0xe4cc1c408ca68039!8m2!3d37.3069414!4d-121.8736806!16s%2Fg%2F1tflggnv!19sChIJq6qqOhrMj4AROYCmjEAczOQ?authuser=0&hl=en&rclk=1,"
+1 408-971-7786",https://www.testedandtrue.com/?utm_source=omg-gbp&utm_medium=webclick,True,,,"800-862-TRUE, 408-971-7786, 408-971-7786",,"{""address"": ""1713 Little Orchard St, Suite D San Jose, CA 95125"", ""social_media"": {}}",Electricians In California
L T Electric,"4.9
(143)","
1713 Little Orchard St, San Jose, CA 95125, United States",https://www.google.com/maps/place/L+T+Electric/data=!4m7!3m6!1s0x80945c7fba4f4e6f:0x4bf4aee1e7951cf7!8m2!3d36.7834543!4d-119.69491!16s%2Fg%2F1v9gk7g8!19sChIJb05Pun9clIAR9xyV5-Gu9Es?authuser=0&hl=en&rclk=1,"
+1 408-971-7786",http://www.ltelectric.co/,True,,,(559) 298-3808,,"{""address"": ""Clovis, CA"", ""social_media"": {}}",Electricians In California
Max Electric,"5.0
(126)","
88 Garnett Terrace, San Francisco, CA 94124, United States",https://www.google.com/maps/place/Max+Electric/data=!4m7!3m6!1s0x808f7f67916dc26d:0x7f8dd42c506e9960!8m2!3d37.7325717!4d-122.3813489!16s%2Fg%2F11srzfc_d9!19sChIJbcJtkWd_j4ARYJluUCzUjX8?authuser=0&hl=en&rclk=1,"
+1 415-867-7006",http://maxelectric.us/,True,,"info@maxelectric.us, maxelectric.sf@gmail.com","+1 (415) 867-7006, +1 (650) 772-9701",,"{""address"": ""88 Garnett Terr. San Francisco, CA"", ""social_media"": {}, ""linkedin"": """", ""facebook"": """"}",Electricians In California
Golden State Electrician,"5.0
(366)","
88 Garnett Terrace, San Francisco, CA 94124, United States",https://www.google.com/maps/place/Golden+State+Electrician/data=!4m7!3m6!1s0x809addafa031bd71:0x436d8bea528fcdc6!8m2!3d38.6186677!4d-121.3290175!16s%2Fg%2F11k9sdk69s!19sChIJcb0xoK_dmoARxs2PUuqLbUM?authuser=0&hl=en&rclk=1,"
+1 415-867-7006",http://maxelectric.us/,True,,"info@maxelectric.us, maxelectric.sf@gmail.com","+1 (415) 867-7006, +1 (650) 772-9701",,"{""address"": ""88 Garnett Terr. San Francisco, CA"", ""social_media"": {}}",Electricians In California
"Positive Electricians, Inc.","5.0
(366)","
88 Garnett Terrace, San Francisco, CA 94124, United States","https://www.google.com/maps/place/Positive+Electricians,+Inc./data=!4m7!3m6!1s0x80c2957346ce029d:0xaf0645856409202f!8m2!3d34.1853986!4d-118.4499614!16s%2Fg%2F11h_wr20d9!19sChIJnQLORnOVwoARLyAJZIVFBq8?authuser=0&hl=en&rclk=1","
+1 415-867-7006",http://maxelectric.us/,True,,"info@maxelectric.us, maxelectric.sf@gmail.com","+1 (415) 867-7006, +1 (650) 772-9701",,"{""address"": ""88 Garnett Terr. San Francisco, CA"", ""social_media"": {}, ""licens"": ""LIC# 1114898""}",Electricians In California
Zoom Electricians,"5.0
(109)","
14532 Friar St Suite I, Van Nuys, CA 91411, United States",https://www.google.com/maps/place/Zoom+Electricians/data=!4m7!3m6!1s0x6094e3c9c6732879:0x98ce227141842701!8m2!3d37.2691675!4d-119.306607!16s%2Fg%2F11kjvnsfn_!19sChIJeShzxsnjlGARASeEQXEizpg?authuser=0&hl=en&rclk=1,"
+1 844-411-0240",https://zoomelectricians.com/,True,,,"(833) 529-3731, (833) 529-3731, (833) 529-3731",,{},Electricians In California
"Electrician for Hire, Inc","4.9
(15)","
2901 E Alejo Rd Bldg 8 Building 8, Palm Springs, CA 92262, United States","https://www.google.com/maps/place/Electrician+for+Hire,+Inc/data=!4m7!3m6!1s0x80db21ff7403c207:0x6cf803279f994b7a!8m2!3d33.8299617!4d-116.5141155!16s%2Fg%2F1tfbcfxy!19sChIJB8IDdP8h24ARekuZnycD-Gw?authuser=0&hl=en&rclk=1","
+1 760-272-6115",http://www.electrician4hire.net/,False,,,,,{},Electricians In California
O'Brien Electric LLC,"4.9
(465)","
2901 E Alejo Rd Bldg 8 Building 8, Palm Springs, CA 92262, United States",https://www.google.com/maps/place/O%27Brien+Electric+LLC/data=!4m7!3m6!1s0x8094c31b79067679:0xad640b16f5593140!8m2!3d36.53617!4d-119.5841026!16s%2Fg%2F11gfhgp4hj!19sChIJeXYGeRvDlIARQDFZ9RYLZK0?authuser=0&hl=en&rclk=1,"
+1 760-272-6115",http://obrienelectric.solutions/,True,,,,,{},Electricians In California
Zoom Electricians,"4.5
(118)","
750 N Brea Blvd #66, Brea, CA 92821, United States",https://www.google.com/maps/place/Zoom+Electricians/data=!4m7!3m6!1s0x80dcd51cb5c59faf:0x52f45eed4019e615!8m2!3d33.9304746!4d-117.8935697!16s%2Fg%2F11q98hrv_h!19sChIJr5_FtRzV3IARFeYZQO1e9FI?authuser=0&hl=en&rclk=1,"
+1 714-455-3772",https://zoomelectricians.com/Brea,True,,,833-529-3731,,{},Electricians In California
Right Method Electric llc,"5.0
(13)","
1100 W Shaw Ave Suite 132, Fresno, CA 93711, United States",https://www.google.com/maps/place/Right+Method+Electric+llc/data=!4m7!3m6!1s0x80952b625d091673:0x3eb0cfbdf24df3cd!8m2!3d36.8087888!4d-119.8114374!16s%2Fg%2F11d_s_l2n1!19sChIJcxYJXWIrlYARzfNN8r3PsD4?authuser=0&hl=en&rclk=1,"
+1 559-318-5900",http://rightmethodelectric.com/,True,,,,,{},Electricians In California
Electricians Beverly Hills,"4.7
(50)","
1100 W Shaw Ave Suite 132, Fresno, CA 93711, United States",https://www.google.com/maps/place/Electricians+Beverly+Hills/data=!4m7!3m6!1s0x872b6b2391d0a301:0x3f9ffb0c914a228f!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1trxkr9t!19sChIJAaPQkSNrK4cRjyJKkQz7nz8?authuser=0&hl=en&rclk=1,"
+1 559-318-5900",http://rightmethodelectric.com/,True,,,,,{},Electricians In California
Skylight Electrical Service,"5.0
(24)","
4227 Lozano Ln Unit H, Fairfield, CA 94534, United States",https://www.google.com/maps/place/Skylight+Electrical+Service/data=!4m7!3m6!1s0x80851555b5b78717:0x919dfbee87923b31!8m2!3d38.2478366!4d-122.0757232!16s%2Fg%2F11s0tfs9w7!19sChIJF4e3tVUVhYARMTuSh-77nZE?authuser=0&hl=en&rclk=1,"
+1 707-515-5503",https://skylightelectricalservice.com/,True,,support@skylightelectricalservice.com,707-515-5503,,"{""address"": ""Fairfield, CA"", ""social_media"": {}, ""work_hours"": ""8:00 AM - 4:30 PM"", ""license_number"": ""Lic.#1073910"", ""emergency_contact"": ""Available 24hrs""}",Electricians In California
Local Trusted Electricians,"5.0
(97)","
4227 Lozano Ln Unit H, Fairfield, CA 94534, United States",https://www.google.com/maps/place/Local+Trusted+Electricians/data=!4m7!3m6!1s0x80dd2f3fd528aa1f:0xb476dc7dba6aea56!8m2!3d33.8192991!4d-118.0428286!16s%2Fg%2F11n_m8wl3c!19sChIJH6oo1T8v3YARVupqun3cdrQ?authuser=0&hl=en&rclk=1,"
+1 707-515-5503",https://skylightelectricalservice.com/,True,,support@skylightelectricalservice.com,707-515-5503,,"{""address"": ""Fairfield, CA"", ""social_media"": {}}",Electricians In California
Sierra Electric,"5.0
(88)","
5154 Melbourne Dr, Cypress, CA 90630, United States",https://www.google.com/maps/place/Sierra+Electric/data=!4m7!3m6!1s0x8095b3114ffb72db:0xf1c77511782a39a6!8m2!3d36.990122!4d-119.383436!16s%2Fg%2F11h55nvz1n!19sChIJ23L7TxGzlYARpjkqeBF1x_E?authuser=0&hl=en&rclk=1,"
+1 714-463-1818",https://localtrustedelectricians.com/cypress-electricians/,False,https://localtrustedelectricians.com/cypress-electricians/contact,,(855) 904-2285,,{},Electricians In California
LEI Electrical Contractors INC,"5.0
(10)","
28483 Hidden Hollow Ln, Tollhouse, CA 93667, United States",https://www.google.com/maps/place/LEI+Electrical+Contractors+INC/data=!4m7!3m6!1s0x49f91b1c8350015d:0xa3b201fbd6621edd!8m2!3d34.084337!4d-118.1120315!16s%2Fg%2F11p1892qyg!19sChIJXQFQgxwb-UkR3R5i1vsBsqM?authuser=0&hl=en&rclk=1,"
+1 559-575-5958",https://leielectricalcontractors.com/,True,,mlurenceelectric@gmail.com,562-455-8061,,"{""address"": ""10720 Lakewood Blvd., Suite 112 Downey, CA 90241"", ""social_media"": {}}",Electricians In California
Ready Electric,"5.0
(81)",,https://www.google.com/maps/place/Ready+Electric/data=!4m7!3m6!1s0x7f41e0ed4463fb5:0xc0ea53b4ca3a0c31!8m2!3d33.786671!4d-118.182354!16s%2Fg%2F11k9h5hrjy!19sChIJtT9G1A4e9AcRMQw6yrRT6sA?authuser=0&hl=en&rclk=1,"
+1 323-286-9800",http://www.readyelectricincusa.com/,False,,,,,{},Electricians In California
Ocean Beach Electrician,"5.0
(66)","
1855 Sunset Cliffs Blvd, San Diego, CA 92107, United States",https://www.google.com/maps/place/Ocean+Beach+Electrician/data=!4m7!3m6!1s0x80deabbe8d924909:0x5907f34a6b0c1b63!8m2!3d32.7440316!4d-117.2480409!16s%2Fg%2F11l8hdjqfb!19sChIJCUmSjb6r3oARYxsMa0rzB1k?authuser=0&hl=en&rclk=1,"
+1 619-693-7294",http://oceanbeachelectric.com/,False,,,,,{},Electricians In California
All For You Electricians,"5.0
(13)","
1855 Sunset Cliffs Blvd, San Diego, CA 92107, United States",https://www.google.com/maps/place/All+For+You+Electricians/data=!4m7!3m6!1s0x80c2d33d827ab50b:0xa3303ebf34229efe!8m2!3d33.9818295!4d-118.0373426!16s%2Fg%2F11sbw4kh71!19sChIJC7V6gj3TwoAR_p4iNL8-MKM?authuser=0&hl=en&rclk=1,"
+1 619-693-7294",http://oceanbeachelectric.com/,False,,,,,{},Electricians In California
Just Electric,"5.0
(73)","
6528 Greenleaf Ave ste 130, Whittier, CA 90601, United States",https://www.google.com/maps/place/Just+Electric/data=!4m7!3m6!1s0x80c32844b0abbddf:0x89ded36d618e3883!8m2!3d34.0877489!4d-117.8905113!16s%2Fg%2F11c60shhhg!19sChIJ372rsEQow4ARgziOYW3T3ok?authuser=0&hl=en&rclk=1,"
+1 562-713-5629",https://allforyouelectricians.com/,False,,,,,{},Electricians In California
Selsor Electric,"4.5
(165)","
217 N Citrus Ave Suite C, Covina, CA 91723, United States",https://www.google.com/maps/place/Selsor+Electric/data=!4m7!3m6!1s0x80946f28200ee435:0x4cb69ba7b0fa6638!8m2!3d36.84245!4d-119.8046165!16s%2Fg%2F11hdd_qzvq!19sChIJNeQOIChvlIAROGb6sKebtkw?authuser=0&hl=en&rclk=1,"
+1 626-625-9021",http://www.justelectricservices.com/,False,http://www.justelectricservices.com/contact,"contact@justelectricservices.com, info@justelectricservices.com",(626) 625-9021,,"{""address"": ""217 N Citrus Ave C, Covina, CA 91723"", ""social_media"": {""facebook"": ""https://www.facebook.com/JustElectricServices"", ""twitter"": ""https://twitter.com/justelectricser"", ""instagram"": ""https://www.instagram.com/justelectricservices/""}}",Electricians In California
USA Electrician - Tarzana,"4.9
(39)","
19528 Ventura Blvd, Tarzana, CA 91356, United States",https://www.google.com/maps/place/USA+Electrician+-+Tarzana/data=!4m7!3m6!1s0x80c2993f9a8cdba5:0x6b18a02d1e290a74!8m2!3d34.1722025!4d-118.5587288!16s%2Fg%2F1tkc2cb3!19sChIJpduMmj-ZwoARdAopHi2gGGs?authuser=0&hl=en&rclk=1,"
+1 818-705-0893",https://www.usaelectric.com/tarzana/,False,,,,,{},Electricians In California
Frontline Electrical Services,"4.7
(49)","
19528 Ventura Blvd, Tarzana, CA 91356, United States",https://www.google.com/maps/place/Frontline+Electrical+Services/data=!4m7!3m6!1s0x808561a628467b1f:0xdefa9fa9378bbb79!8m2!3d37.9065935!4d-122.065945!16s%2Fg%2F11j04zg7b3!19sChIJH3tGKKZhhYARebuLN6mf-t4?authuser=0&hl=en&rclk=1,"
+1 818-705-0893",https://www.usaelectric.com/tarzana/,False,,,,,{},Electricians In California
Zoom Electricians,"5.0
(24)","
1990 N California Blvd 8th floor floor, Walnut Creek, CA 94596, United States",https://www.google.com/maps/place/Zoom+Electricians/data=!4m7!3m6!1s0x80dd2d71a0bae2cf:0xaaccab94da3e3f42!8m2!3d33.8594258!4d-118.0590959!16s%2Fg%2F11q98hqwhy!19sChIJz-K6oHEt3YARQj8-2pSrzKo?authuser=0&hl=en&rclk=1,"
+1 800-945-0268",http://frontlineproservices.com/,False,http://frontlineproservices.com/contact,,(800) 945-0268,,"{""address"": ""1990 N California Blvd 8th floor Walnut Creek, CA 94596"", ""social_media"": {""facebook"": ""https://facebook.com/frontlineelectricalservices""}}",Electricians In California
Energen Electric,"5.0
(59)","
18915 Alfred Ave, Cerritos, CA 90703, United States",https://www.google.com/maps/place/Energen+Electric/data=!4m7!3m6!1s0x2a95c744e5d09fc1:0x47a0393a7924a764!8m2!3d33.786671!4d-118.2990476!16s%2Fg%2F11sh47smvd!19sChIJwZ_Q5UTHlSoRZKckeTo5oEc?authuser=0&hl=en&rclk=1,"
+1 562-379-6611",https://zoomelectricians.com/Cerritos,True,,,(833) 529-3731,,{},Electricians In California
"Precision Electric ELC, Inc.","5.0
(68)",,"https://www.google.com/maps/place/Precision+Electric+ELC,+Inc./data=!4m7!3m6!1s0x809527226224a393:0x6dbfc81e96075035!8m2!3d36.3474185!4d-119.3621761!16s%2Fg%2F11f614dl91!19sChIJk6MkYiInlYARNVAHlh7Iv20?authuser=0&hl=en&rclk=1","
+1 323-433-6046",https://getenergen.com/,False,,,,,{},Electricians In California
Electricians Service Team,"5.0
(68)","
203 Cypress Ave, Santa Ana, CA 92701, United States",https://www.google.com/maps/place/Electricians+Service+Team/data=!4m7!3m6!1s0x80dcd982e2e9a2a3:0xf780f2de537029c5!8m2!3d33.7442323!4d-117.86611!16s%2Fg%2F11q97746xt!19sChIJo6Lp4oLZ3IARxSlwU97ygPc?authuser=0&hl=en&rclk=1,"
+1 714-410-6811",https://electriciansserviceteam.com/locations/Santa-Ana,False,https://electriciansserviceteam.com/locations/contact,info@electriciansserviceteam.com,"800-568-8664, 800-568-8664",,"{""address"": ""11950 San Vicente Blvd, Los Angeles, CA 90049"", ""billing_address"": ""14320 Ventura Blvd #743, Sherman Oaks, CA 91423""}",Electricians In California
Zoom Electricians,"5.0
(59)","
203 Cypress Ave, Santa Ana, CA 92701, United States",https://www.google.com/maps/place/Zoom+Electricians/data=!4m7!3m6!1s0x80c2953881745089:0x733fc27c95d064a6!8m2!3d34.189564!4d-118.3821071!16s%2Fg%2F11rsvhl7rh!19sChIJiVB0gTiVwoARpmTQlXzCP3M?authuser=0&hl=en&rclk=1,"
+1 714-410-6811",https://electriciansserviceteam.com/locations/Santa-Ana,False,https://electriciansserviceteam.com/locations/contact,info@electriciansserviceteam.com,(800) 568-8664,,"{""address"": ""11950 San Vicente Blvd, Los Angeles, CA 90049"", ""social_media"": {}, ""billing_address"": ""14320 Ventura Blvd #743, Sherman Oaks, CA 91423""}",Electricians In California
Fast Handy Electric,"5.0
(67)","
6534 Camellia Ave, North Hollywood, CA 91606, United States",https://www.google.com/maps/place/Fast+Handy+Electric/data=!4m7!3m6!1s0x808fccb4b4be9c07:0x7c691eb246cd764d!8m2!3d37.2961565!4d-121.839023!16s%2Fg%2F1tfc6vq1!19sChIJB5y-tLTMj4ARTXbNRrIeaXw?authuser=0&hl=en&rclk=1,"
+1 818-593-0291",https://zoomelectricians.com/North-Hollywood,True,,,(833) 529-3731,,{},Electricians In California
Local Trusted Electricians,"5.0
(67)","
6534 Camellia Ave, North Hollywood, CA 91606, United States",https://www.google.com/maps/place/Local+Trusted+Electricians/data=!4m7!3m6!1s0x80dd31aa5150c443:0x9593872a71fa03f9!8m2!3d33.7839532!4d-118.1831734!16s%2Fg%2F11n_m66mqk!19sChIJQ8RQUaox3YAR-QP6cSqHk5U?authuser=0&hl=en&rclk=1,"
+1 818-593-0291",https://zoomelectricians.com/North-Hollywood,True,,,(833) 529-3731,,{},Electricians In California
Hi Power Electric,"5.0
(88)","
1405 Olive Ave, Long Beach, CA 90813, United States",https://www.google.com/maps/place/Hi+Power+Electric/data=!4m7!3m6!1s0xa69fc14279b8e929:0x4d3c872ea7913d99!8m2!3d33.556473!4d-117.706796!16s%2Fg%2F11kj93m146!19sChIJKem4eULBn6YRmT2Rpy6HPE0?authuser=0&hl=en&rclk=1,"
+1 562-276-2419",https://localtrustedelectricians.com/Long-Beach-electricians/,False,https://localtrustedelectricians.com/Long-Beach-electricians/contact,,(855) 904-2285,,{},Electricians In California
ElectriCali Co,"5.0
(88)","
1405 Olive Ave, Long Beach, CA 90813, United States",https://www.google.com/maps/place/ElectriCali+Co/data=!4m7!3m6!1s0xf4de376c13ae963:0xcab55c41914152f7!8m2!3d32.9173924!4d-117.1470654!16s%2Fg%2F11l393fn84!19sChIJY-k6wXbjTQ8R91JBkUFctco?authuser=0&hl=en&rclk=1,"
+1 562-276-2419",https://localtrustedelectricians.com/Long-Beach-electricians/,False,https://localtrustedelectricians.com/Long-Beach-electricians/contact,,(855) 904-2285,,{},Electricians In California
Elite Electrical Contractors inc.,"5.0
(54)",,https://www.google.com/maps/place/Elite+Electrical+Contractors+inc./data=!4m7!3m6!1s0x80e836856bf27b91:0xc04fd26bcf4065e6!8m2!3d34.2019134!4d-118.9808375!16s%2Fg%2F11dym9vf65!19sChIJkXvya4U26IAR5mVAz2vST8A?authuser=0&hl=en&rclk=1,"
+1 858-757-3995",http://electricalico.com/,True,,,,,{},Electricians In California
OldTown Electric Inc.,"5.0
(54)","
1121 2nd St, Sacramento, CA 95814, United States",https://www.google.com/maps/place/OldTown+Electric+Inc./data=!4m7!3m6!1s0x263bd537baf7ba89:0xe6b04be2869710b1!8m2!3d38.5811834!4d-121.5048267!16s%2Fg%2F11sdx7mqx2!19sChIJibr3ujfVOyYRsRCXhuJLsOY?authuser=0&hl=en&rclk=1,"
+1 916-307-0990",https://www.oldtownelectricinc.net/,True,,OldTownElectric.Inc@gmail.com,(916) 307-0990,Vasyl Lozovskyi,"{""address"": """", ""social_media"": {}}",Electricians In California
LA-Electrician,"5.0
(140)","
1121 2nd St, Sacramento, CA 95814, United States",https://www.google.com/maps/place/LA-Electrician/data=!4m7!3m6!1s0x80c2c0df3cb0da6b:0x42f7d726f41f872b!8m2!3d34.020479!4d-118.366896!16s%2Fg%2F11bx9ykw40!19sChIJa9qwPN_AwoARK4cf9CbX90I?authuser=0&hl=en&rclk=1,"
+1 916-307-0990",https://www.oldtownelectricinc.net/,True,,OldTownElectric.Inc@gmail.com,(916) 307-0990,Vasyl Lozovskyi,"{""address"": ""Citrus Heights and surrounding areas"", ""social_media"": {}}",Electricians In California
Conejo Valley Electric,"5.0
(23)",,https://www.google.com/maps/place/Conejo+Valley+Electric/data=!4m4!3m3!1s0x80e8250873dba347:0xc897798ef48f280!16s%2Fg%2F1thq5lwf!19sChIJR6Pbcwgl6IARgPJI75h3iQw?authuser=0&hl=en&rclk=1,"
+1 844-804-8844",http://www.la-electrician.com/,False,,,,,{},Electricians In California
Reyff Electric,"5.0
(23)","
4950 Fulton Dr STE C, Fairfield, CA 94534, United States",https://www.google.com/maps/place/Reyff+Electric/data=!4m7!3m6!1s0x808513cf1bde2d3b:0x95fadfd18ce1cf43!8m2!3d38.207601!4d-122.1400894!16s%2Fg%2F11t4cgvx3d!19sChIJOy3eG88ThYARQ8_hjNHf-pU?authuser=0&hl=en&rclk=1,"
+1 707-421-2481",https://reyffelectricinc.com/,True,,info@reyffelectric.com,"707-585-2481, 415-461-3554, 707-421-2481, 707-224-2404, 925-944-3554",,"{""address"": ""Sonoma County Office: 636 Martin Ave. Rohnert Park, CA 94928, Solano County Office: 4950 Fulton Drive, #C Fairfield, CA 94534"", ""social_media"": {""facebook"": ""https://www.facebook.com/Reyff-Electric-Inc-1484268185384275"", ""instagram"": ""https://www.instagram.com/reyffelectricinc/""}}",Electricians In California
"Antioch, CA: Electrical Contracting, Residential Electric Services, Electricians","4.6
(68)","
4950 Fulton Dr STE C, Fairfield, CA 94534, United States","https://www.google.com/maps/place/Antioch,+CA:+Electrical+Contracting,+Residential+Electric+Services,+Electricians/data=!4m7!3m6!1s0x808ff80e6ffbffff:0x4e4fa68bf22a75dc!8m2!3d37.9543905!4d-121.7943572!16s%2Fg%2F11h5q7_8_5!19sChIJ___7bw74j4AR3HUq8oumT04?authuser=0&hl=en&rclk=1","
+1 707-421-2481",https://reyffelectricinc.com/,True,,info@reyffelectric.com,"707-585-2481, 415-461-3554, 707-421-2481, 707-224-2404, 925-944-3554","Ray Reyff Jr., Ray Reyff Sr., Nicole Reyff","{""address"": ""Sonoma County Office: 636 Martin Ave. Rohnert Park, CA 94928"", ""social_media"": {""facebook"": ""https://www.facebook.com/reyffelectric"", ""instagram"": ""https://www.instagram.com/reyffelectric/""}}",Electricians In California
All-Electric California,"5.0
(1)","
1970 Windy Peak Ct, Antioch, CA 94531, United States",https://www.google.com/maps/place/All-Electric+California/data=!4m7!3m6!1s0x82e869ae23b7207d:0xf6e640faef521018!8m2!3d37.8025512!4d-122.4093869!16s%2Fg%2F11qgjx3402!19sChIJfSC3I65p6IIRGBBS7_pA5vY?authuser=0&hl=en&rclk=1,"
+1 925-231-6378",http://www.allelectriccalifornia.com/,False,,,,,{},Electricians In California
Electricians Service Team,"5.0
(4)","
590 Greenwich St, San Francisco, CA 94133, United States",https://www.google.com/maps/place/Electricians+Service+Team/data=!4m7!3m6!1s0x80dd27a78dc54c79:0x435be49aac8dde3b!8m2!3d33.7567364!4d-117.9932231!16s%2Fg%2F11ny43b9_z!19sChIJeUzFjacn3YARO96NrJrkW0M?authuser=0&hl=en&rclk=1,"
+1 415-430-7817",http://www.allelectriccalifornia.com/,False,,,,,{},Electricians In California
Herzog Brothers Electric Inc,"4.9
(64)","
7781 14th St, Westminster, CA 92683, United States",https://www.google.com/maps/place/Herzog+Brothers+Electric+Inc/data=!4m7!3m6!1s0x80945bad2802dd35:0xe9dacf58a1278547!8m2!3d36.851131!4d-119.7129695!16s%2Fg%2F11fnr7l_wq!19sChIJNd0CKK1blIARR4UnoVjP2uk?authuser=0&hl=en&rclk=1,"
+1 714-410-6922",https://electriciansserviceteam.com/locations/westminster/,False,,,,,{},Electricians In California
Nick The Electrician (formerly Larsen electric),"4.9
(64)","
7781 14th St, Westminster, CA 92683, United States",https://www.google.com/maps/place/Nick+The+Electrician+%28formerly+Larsen+electric%29/data=!4m7!3m6!1s0x809b216a46de4ba9:0x7b18ebb670944863!8m2!3d38.7132573!4d-121.2267641!16s%2Fg%2F1tgjlk05!19sChIJqUveRmohm4ARY0iUcLbrGHs?authuser=0&hl=en&rclk=1,"
+1 714-410-6922",https://electriciansserviceteam.com/locations/westminster/,False,,,,,{},Electricians In California
Electricians Service Team,"4.6
(10)","
8845 Steven Ave, Orangevale, CA 95662, United States",https://www.google.com/maps/place/Electricians+Service+Team/data=!4m7!3m6!1s0x80dcd7a008cb98e1:0xdb5b548b78152e2!8m2!3d33.8300215!4d-117.909686!16s%2Fg%2F11ny434t7y!19sChIJ4ZjLCKDX3IAR4lKBt0i1tQ0?authuser=0&hl=en&rclk=1,"
+1 925-250-0975",http://nicktheelectrician.com/,True,,,,,{},Electricians In California
"New Quest Electric, Inc","5.0
(71)","
220 E Ellsworth Ave, Anaheim, CA 92805, United States","https://www.google.com/maps/place/New+Quest+Electric,+Inc/data=!4m7!3m6!1s0x80c3327982b46c31:0x521a5448c33e0637!8m2!3d34.0933575!4d-117.7033852!16s%2Fg%2F11fk0bptgg!19sChIJMWy0gnkyw4ARNwY-w0hUGlI?authuser=0&hl=en&rclk=1","
+1 657-315-6775",https://electriciansserviceteam.com/locations/Anaheim,False,https://electriciansserviceteam.com/locations/contact,info@electriciansserviceteam.com,(800) 568-8664,,"{""address"": ""11950 San Vicente Blvd, Los Angeles, CA 90049"", ""social_media"": {}, ""billing_address"": ""14320 Ventura Blvd #743, Sherman Oaks, CA 91423""}",Electricians In California
Electricians Service Team,"4.8
(31)","
4650 Arrow Hwy Unit G6, Montclair, CA 91763, United States",https://www.google.com/maps/place/Electricians+Service+Team/data=!4m7!3m6!1s0x80c2c3bebc10bb5d:0x3c7f3dc6e9f6a743!8m2!3d34.1545839!4d-118.1342923!16s%2Fg%2F11rst6n2z2!19sChIJXbsQvL7DwoARQ6f26cY9fzw?authuser=0&hl=en&rclk=1,"
+1 909-670-5199",http://www.newquestelectric.com/,True,,,(909) 670-5199,,"{""address"": """", ""social_media"": {}}",Electricians In California
"Leone Electric, Inc","4.8
(31)","
4650 Arrow Hwy Unit G6, Montclair, CA 91763, United States","https://www.google.com/maps/place/Leone+Electric,+Inc/data=!4m7!3m6!1s0x80dd2e8ac42f4be1:0x59faa9ddd6970fd6!8m2!3d33.8054149!4d-118.0637352!16s%2Fg%2F1tfc29yv!19sChIJ4UsvxIou3YAR1g-X1t2p-lk?authuser=0&hl=en&rclk=1","
+1 909-670-5199",http://www.newquestelectric.com/,True,,,(909) 670-5199,,"{""address"": ""4650 Arrow Hwy, Unit G6 Montclair, CA 91763"", ""social_media"": {}}",Electricians In California
Electricians Service Team,"4.8
(23)","
10841 Bloomfield St, Los Alamitos, CA 90720, United States",https://www.google.com/maps/place/Electricians+Service+Team/data=!4m7!3m6!1s0x80dd4b30aa36e305:0xf0cfc9e1f4451546!8m2!3d33.8377823!4d-118.3351885!16s%2Fg%2F11rst6ylqn!19sChIJBeM2qjBL3YARRhVF9OHJz_A?authuser=0&hl=en&rclk=1,"
+1 562-795-5754",http://www.leoneelectric.com/,False,,,,,{},Electricians In California
